
16:45:56 ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EB7450>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EB9910>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EBB910>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EC6410>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5ED07D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5ED2650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5ED4990>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5ED6CD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EF0F50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EF3750>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EF94D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5EFB8D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F01E50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F035D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F0A3D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F106D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F12790>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F20D50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F230D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F2D3D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A5F2FBD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6689850>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:15 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6690310>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6691F10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A669C490>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A669E710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66A8A50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66AAA90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66B0DD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66B31D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66BD650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66BF710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66C9C90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66CBED0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66CE390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66E8710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66EA8D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66F0C90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66F3090>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66FD390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A66FF5D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6709D10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A670B8D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6715DD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6717290>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A67228D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6728450>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A672AA10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6738A90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A673ADD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6741410>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A6743650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A67499D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:16 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189A674BB90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
